country,city,temperature,temperature_anomaly,period
CI,Kawolo-Dioulasso,26.33,0.38,1990s
CI,Kawolo-Sobara,26.25,0.38,1990s
CI,Kaya-Ziduho,26.38,0.42,1990s
CI,Kayo,25.3,0.41,1990s
CI,Kayéta,25.63,0.44,1990s
CI,Kazéribéri,24.76,0.39,1990s
CI,Keibla,25.55,0.4,1990s
CI,Keifa,25.6,0.44,1990s
CI,Kekirini,26.11,0.36,1990s
CI,Kenbé,26.18,0.39,1990s
CI,Kendè-Dan,26.43,0.4,1990s
CI,Kenneu,24.89,0.32,1990s
CI,Kibouo,25.48,0.4,1990s
CI,Kiendi-Ba,25.37,0.36,1990s
CI,Kilimoukro,25.94,0.43,1990s
CI,Kimbirila,26.25,0.44,1990s
CI,Kimoukro,25.88,0.47,1990s
CI,Kinkinkaha,26.51,0.44,1990s
CI,Kinkoua,25.93,0.36,1990s
CI,Kinéyèkaha,26.52,0.44,1990s
CI,Kiramissé,26.18,0.35,1990s
CI,Kirifi,25.76,0.45,1990s
CI,Kiryao,25.59,0.39,1990s
CI,Kissié Malékro,26.34,0.37,1990s
CI,Kièndi,25.75,0.36,1990s
CI,Kiélé,23.81,0.33,1990s
CI,Kiémou,26.44,0.42,1990s
CI,Kiéré,26.19,0.42,1990s
CI,Kiéti,26.47,0.35,1990s
CI,Klangbolabli,25.87,0.4,1990s
CI,Klaon,24.97,0.29,1990s
CI,Klapleu,23.76,0.31,1990s
CI,Klimankro Ndénou,26.45,0.36,1990s
CI,Kloplou,25.65,0.4,1990s
CI,Klémékro,25.95,0.39,1990s
CI,Koadguézon,24.91,0.31,1990s
CI,Koba,26.17,0.45,1990s
CI,Kobadala,26.13,0.38,1990s
CI,Kobadukrom,25.86,0.41,1990s
CI,Koboko,25.8,0.35,1990s
CI,Koboro,26.81,0.41,1990s
CI,Kobrényoa,24.92,0.4,1990s
CI,Koda-Centre,25.32,0.41,1990s
CI,Kodaya,25.11,0.38,1990s
CI,Kodi,26.03,0.36,1990s
CI,Kodiakro,26.09,0.36,1990s
CI,Kodimasso,25.55,0.43,1990s
CI,Kodiodougou,26.14,0.4,1990s
CI,Kodioussou,25.24,0.39,1990s
CI,Kodiébouman,25.79,0.47,1990s
CI,Kodjan,25.69,0.46,1990s
CI,Kodjina,25.82,0.44,1990s
CI,Kodoum,26.0,0.38,1990s
CI,Kofesso,26.59,0.35,1990s
CI,Koffi Akakro,26.31,0.38,1990s
CI,Koffi Amoukro,26.34,0.37,1990s
CI,Koffi Ngonankro,26.21,0.43,1990s
CI,Koffi-Kouadiokro,26.57,0.39,1990s
CI,Koffi-Kouassikro,26.28,0.44,1990s
CI,Koffiagui,25.16,0.39,1990s
CI,Koffidjèkro,26.03,0.45,1990s
CI,Koffina,25.32,0.39,1990s
CI,Koffissiokaha,26.38,0.39,1990s
CI,Koffié-Kpri,26.58,0.37,1990s
CI,Kofi Adoukro,26.21,0.38,1990s
CI,Kofidougou,26.75,0.35,1990s
CI,Kofikokourokouro,26.1,0.41,1990s
CI,Kofikro,26.15,0.4,1990s
CI,Kofiplé,26.46,0.48,1990s
CI,Kofré,26.48,0.52,1990s
CI,Kogbéra,26.12,0.36,1990s
CI,Kogolo,26.11,0.37,1990s
CI,Kogotyèri,26.38,0.46,1990s
CI,Kohimon,25.79,0.38,1990s
CI,Kohodio,26.76,0.34,1990s
CI,Kohourou,25.28,0.37,1990s
CI,Koidioblekro,26.19,0.39,1990s
CI,Kokaha,26.48,0.48,1990s
CI,Kokialo,25.09,0.35,1990s
CI,Koklo Kouassikro,26.2,0.4,1990s
CI,Kokoflé,26.46,0.4,1990s
CI,Kokolilié,24.75,0.39,1990s
CI,Kokolopozo,25.29,0.43,1990s
CI,Kokonou,26.22,0.41,1990s
CI,Kokouezo,25.14,0.41,1990s
CI,Kokoumba,26.5,0.35,1990s
CI,Kokoumbo,25.9,0.47,1990s
CI,Kokoun,25.65,0.43,1990s
CI,Kokouna,26.06,0.39,1990s
CI,Kokpa,25.56,0.43,1990s
CI,Kokwo,26.44,0.42,1990s
CI,Kolia,26.22,0.49,1990s
CI,Koliakro,26.32,0.4,1990s
CI,Koliko,26.34,0.44,1990s
CI,Kolikro Aouniénou,26.18,0.4,1990s
CI,Kologo,25.99,0.41,1990s
CI,Kolokaha,26.21,0.42,1990s
CI,Kolon,26.69,0.39,1990s
CI,Kolongonoua,25.81,0.39,1990s
CI,Kolonza,27.01,0.58,1990s
CI,Koma,26.31,0.45,1990s
CI,Komabo,26.62,0.35,1990s
CI,Komatou,26.03,0.39,1990s
CI,Kombara Bambarassou,26.16,0.36,1990s
CI,Kombara Mangorasso,26.15,0.36,1990s
CI,Komborodougou,26.53,0.43,1990s
CI,Kominapla,26.31,0.38,1990s
CI,Komiékro,26.37,0.36,1990s
CI,Komorossou,26.35,0.45,1990s
CI,Komou,26.49,0.37,1990s
CI,Komoé-Noua,26.29,0.41,1990s
CI,Koméayo,25.18,0.41,1990s
CI,Konan,24.7,0.32,1990s
CI,Konan Kuikro,26.3,0.46,1990s
CI,Konan n’drikro,26.55,0.39,1990s
CI,Konan-Kékrékro,26.22,0.43,1990s
CI,Konandikro,26.63,0.36,1990s
CI,Konankofikro,26.17,0.47,1990s
CI,Konankro-Mizron,25.93,0.38,1990s
CI,Konanmoukro,26.26,0.41,1990s
CI,Konayo,25.14,0.41,1990s
CI,Konbalasso,26.49,0.36,1990s
CI,Konbolokoura,26.21,0.43,1990s
CI,Kondorobango,26.46,0.34,1990s
CI,Kondorobo,26.39,0.39,1990s
CI,Kondoubo,25.8,0.38,1990s
CI,Kondrokro,26.28,0.42,1990s
CI,Kondé Yaokro,26.29,0.46,1990s
CI,Kong,26.74,0.39,1990s
CI,Kongaso,26.3,0.38,1990s
CI,Kongo,26.09,0.46,1990s
CI,Kongobanadougou,26.15,0.38,1990s
CI,Kongodian,26.37,0.4,1990s
CI,Kongodjan,25.52,0.31,1990s
CI,Kongola,26.15,0.4,1990s
CI,Kongolila,26.4,0.45,1990s
CI,Kongolo,26.87,0.38,1990s
CI,Kongonekro,25.99,0.39,1990s
CI,Kongonoua,26.29,0.41,1990s
CI,Kongonoussou,26.35,0.41,1990s
CI,Kongossou,26.35,0.4,1990s
CI,Kongossou-Koidiokro,26.42,0.4,1990s
CI,Kongoti,26.37,0.36,1990s
CI,Kongotty,25.99,0.48,1990s
CI,Konguidougou,26.77,0.36,1990s
CI,Koni,26.35,0.46,1990s
CI,Konima,25.89,0.39,1990s
CI,Konossou,26.54,0.35,1990s
CI,Konsou,26.39,0.41,1990s
CI,Konyiba,24.4,0.3,1990s
CI,Konzo,26.15,0.4,1990s
CI,Konédougou,25.37,0.4,1990s
CI,Konéfla,25.92,0.47,1990s
CI,Konékouamékro,26.31,0.41,1990s
CI,Kopiémévogo,26.59,0.47,1990s
CI,Kopéragui,25.22,0.39,1990s
CI,Kordrou,25.42,0.39,1990s
CI,Korhogo,26.27,0.42,1990s
CI,Koriakro,26.23,0.46,1990s
CI,Koro,26.13,0.49,1990s
CI,Korobo,26.41,0.35,1990s
CI,Korokaha,26.5,0.48,1990s
CI,Korokopla,26.23,0.37,1990s
CI,Koromabla,26.07,0.38,1990s
CI,Korosodougou,26.12,0.39,1990s
CI,Korotou,26.09,0.37,1990s
CI,Koroumba,25.97,0.45,1990s
CI,Koréa,25.63,0.41,1990s
CI,Koréagui,25.16,0.39,1990s
CI,Korébouo,25.26,0.41,1990s
CI,Koréguhé,25.48,0.41,1990s
CI,Korékipréa,25.57,0.42,1990s
CI,Koréyo,25.28,0.4,1990s
CI,Kossandji,25.17,0.39,1990s
CI,Kossihouen,25.5,0.38,1990s
CI,Kossonoukro,25.24,0.41,1990s
CI,Kossou,26.12,0.47,1990s
CI,Kossoyo,24.85,0.4,1990s
CI,Kosséhoa,25.15,0.41,1990s
CI,Kotabliéoua,25.31,0.42,1990s
CI,Kotimpo,25.8,0.47,1990s
CI,Kotiéssou,25.75,0.45,1990s
CI,Koto-Ganda,26.52,0.36,1990s
CI,Kotobi,25.77,0.43,1990s
CI,Kotobo,26.8,0.37,1990s
CI,Kotoka,25.05,0.38,1990s
CI,Kotokosso,26.03,0.44,1990s
CI,Kotokou-Ayéra,26.17,0.4,1990s
CI,Kotolo,26.36,0.37,1990s
CI,Kotouba,25.97,0.35,1990s
CI,Kotoula,26.33,0.44,1990s
CI,Koua,25.83,0.4,1990s
CI,Kouablazra,25.86,0.4,1990s
CI,Kouadio-Etienkro,26.37,0.43,1990s
CI,Kouadio-Kissikro,26.21,0.4,1990s
CI,Kouadio-Sakassou,26.38,0.42,1990s
CI,Kouadioagui,25.01,0.38,1990s
CI,Kouadiokoto,26.56,0.35,1990s
CI,Kouadiokro,25.78,0.44,1990s
CI,Kouadiokrou,25.92,0.43,1990s
CI,Kouadiotékro,26.26,0.44,1990s
CI,Kouadioukro,26.14,0.39,1990s
CI,Kouadjannikro,26.29,0.37,1990s
CI,Kouadjokro,25.49,0.43,1990s
CI,Kouafla,26.37,0.4,1990s
CI,Kouafo-Akidom,25.56,0.36,1990s
CI,Kouakou,26.09,0.46,1990s
CI,Kouakou-Kankrou,26.52,0.35,1990s
CI,Kouakouagui,25.22,0.38,1990s
CI,Kouakouamékrou,25.95,0.41,1990s
CI,Kouakoudougou,26.73,0.36,1990s
CI,Kouakoukrakro,26.48,0.38,1990s
CI,Kouakoussekro,26.18,0.36,1990s
CI,Kouakro,26.21,0.37,1990s
CI,Kouakro-Mizron,25.93,0.38,1990s
CI,Kouamé-Akaffoukro,26.26,0.42,1990s
CI,Kouamé-Lékro,26.16,0.36,1990s
CI,Kouaméagui,25.19,0.39,1990s
CI,Kouaméfra,25.91,0.47,1990s
CI,Kouamékro,25.69,0.46,1990s
CI,Kouan Houlé,24.32,0.3,1990s
CI,Kouandi-Ndakro,26.55,0.37,1990s
CI,Kouarabo,26.46,0.4,1990s
CI,Kouasililié,24.79,0.39,1990s
CI,Kouassi Kouamékro,26.33,0.39,1990s
CI,Kouassi-Badoukro,26.39,0.39,1990s
CI,Kouassi-Datékro,26.66,0.35,1990s
CI,Kouassi-Kouassikro,26.29,0.38,1990s
CI,Kouassi-Nawa,25.38,0.36,1990s
CI,Kouassi-Ngatakro,26.24,0.36,1990s
CI,Kouassi-Périta,26.03,0.46,1990s
CI,Kouassianiaguéné,26.11,0.4,1990s
CI,Kouassiblékro,26.03,0.38,1990s
CI,Kouassidiotékro,25.79,0.37,1990s
CI,Kouassidougou,26.49,0.35,1990s
CI,Kouassikro,26.7,0.36,1990s
CI,Kouassissérénou,26.12,0.38,1990s
CI,Kouata,26.24,0.38,1990s
CI,Kouatchienkro,25.91,0.44,1990s
CI,Kouatoutou,26.37,0.36,1990s
CI,Kouayaguiépleu,25.17,0.3,1990s
CI,Kouaïsséizra,26.37,0.41,1990s
CI,Kouban,26.37,0.45,1990s
CI,Koubi,26.28,0.45,1990s
CI,Koubéba,25.9,0.48,1990s
CI,Koudougou,26.05,0.46,1990s
CI,Koudouyou,25.32,0.41,1990s
CI,Koudébo Dan,26.22,0.4,1990s
CI,Kouego,26.02,0.37,1990s
CI,Kougbèré,26.04,0.4,1990s
CI,Kouibly,25.45,0.39,1990s
CI,Kouinfla,26.41,0.41,1990s
CI,Kouisra,25.34,0.37,1990s
CI,Kouitongouiné II,24.62,0.35,1990s
CI,Koukoguhé,25.56,0.4,1990s
CI,Koulalé,24.56,0.29,1990s
CI,Koulaéoué,25.08,0.34,1990s
CI,Koulaéré,25.76,0.41,1990s
CI,Koulikoro,25.92,0.39,1990s
CI,Koulinlé,25.4,0.37,1990s
CI,Koulokaha,26.47,0.4,1990s
CI,Koulokakaha,26.31,0.42,1990s
CI,Koulopankaha,26.33,0.42,1990s
CI,Koulotyokaha,26.54,0.45,1990s
CI,Koulouan,25.26,0.36,1990s
CI,Kouloukorosso,26.56,0.44,1990s
CI,Koulousson,27.11,0.58,1990s
CI,Kouléa,25.42,0.38,1990s
CI,Kouléyo,25.68,0.4,1990s
CI,Koumassi,25.73,0.27,1990s
CI,Koumbala,26.67,0.44,1990s
CI,Koumokro,26.38,0.4,1990s
CI,Koumoudji,25.64,0.44,1990s
CI,Koumouékro,26.65,0.36,1990s
CI,Koun-Fao,26.5,0.38,1990s
CI,Kounahiri,26.3,0.38,1990s
CI,Koundoudougou,25.96,0.39,1990s
CI,Koundé,26.42,0.5,1990s
CI,Kountiguisso,25.88,0.39,1990s
CI,Kouohara,25.88,0.39,1990s
CI,Koupéla,26.31,0.47,1990s
CI,Koupéro,25.13,0.38,1990s
CI,Kourou,26.63,0.38,1990s
CI,Kouroudoufla,25.37,0.42,1990s
CI,Kouroukono-Dioulasso,26.43,0.36,1990s
CI,Kouroukouna,26.33,0.42,1990s
CI,Kouroulingué,26.43,0.46,1990s
CI,Kouroundiala,26.53,0.4,1990s
CI,Kouréfla,26.42,0.41,1990s
CI,Koussorokaha,26.74,0.44,1990s
CI,Kouta,25.44,0.38,1990s
CI,Koutiourou,25.59,0.39,1990s
CI,Kouto,26.33,0.51,1990s
CI,Koutoukounou,25.8,0.37,1990s
CI,Koutoukro,25.23,0.38,1990s
CI,Kouwovogo,26.41,0.46,1990s
CI,Kouyatouo,25.08,0.32,1990s
CI,Kouénoufla,26.09,0.42,1990s
CI,Kouénoufla Don,25.77,0.4,1990s
CI,Kouépleu,24.96,0.34,1990s
CI,Kouétinfla,25.37,0.42,1990s
CI,Koyékro,25.95,0.46,1990s
CI,Koziayo II,25.14,0.41,1990s
CI,Koïtan,26.7,0.4,1990s
CI,Kpada,25.3,0.41,1990s
CI,Kpadagnoa,24.72,0.39,1990s
CI,Kpafonon,26.24,0.48,1990s
CI,Kpakpanou,26.55,0.35,1990s
CI,Kpan Houyé,24.2,0.29,1990s
CI,Kpana-Ouélasso,26.44,0.36,1990s
CI,Kpangban,24.99,0.38,1990s
CI,Kpangouen,24.58,0.36,1990s
CI,Kpangouiné,25.07,0.35,1990s
CI,Kpanpleu-Sin-Houyé,24.51,0.3,1990s
CI,Kpantouopleu,25.2,0.3,1990s
CI,Kpanzaopleu,23.78,0.32,1990s
CI,Kpapekou,25.15,0.41,1990s
CI,Kparognoua,24.81,0.39,1990s
CI,Kpata,23.57,0.33,1990s
CI,Kpatasso,25.56,0.43,1990s
CI,Kpeungarikaha,26.44,0.42,1990s
CI,Kplessou,25.9,0.46,1990s
CI,Kpobli,24.91,0.3,1990s
CI,Kpogouin,22.87,0.29,1990s
CI,Kpogrobouo,25.19,0.41,1990s
CI,Kpolessou,26.2,0.41,1990s
CI,Kpoleu,24.02,0.29,1990s
CI,Kpotè,25.35,0.35,1990s
CI,Kpoussoussou,26.02,0.47,1990s
CI,Kpouébo,25.98,0.46,1990s
CI,Kprako,26.33,0.43,1990s
CI,Kprogouélé,25.42,0.39,1990s
CI,Kpéfélé,26.23,0.39,1990s
CI,Kpékekro,26.22,0.37,1990s
CI,Kpéso,26.09,0.39,1990s
CI,Krabalilié,24.75,0.39,1990s
CI,Krakro,26.46,0.38,1990s
CI,Kranzadougou,25.72,0.37,1990s
CI,Kravassou,26.06,0.47,1990s
CI,Kregbé,25.78,0.4,1990s
CI,Kreuzokoué,25.07,0.41,1990s
CI,Kribléguhé,25.46,0.4,1990s
CI,Kridakozahio,25.19,0.42,1990s
CI,Krigambo,26.46,0.47,1990s
CI,Krikoréa I,25.61,0.41,1990s
CI,Krikouma,24.84,0.36,1990s
CI,Krinjabo,25.95,0.36,1990s
CI,Kripayo,25.1,0.4,1990s
CI,Krissérahio,25.18,0.41,1990s
CI,Krizabayo,25.27,0.42,1990s
CI,Krobopa,25.2,0.42,1990s
CI,Krofensou,26.21,0.39,1990s
CI,Krohon,25.12,0.39,1990s
CI,Krokroum,25.59,0.34,1990s
CI,Krou Okoukro,26.14,0.41,1990s
CI,Kroufian,25.34,0.4,1990s
CI,Kroukroubo,26.0,0.48,1990s
CI,Krozalié,25.13,0.31,1990s
CI,Krébio-Adoumkrom,25.92,0.36,1990s
CI,Krémouyé,25.33,0.34,1990s
CI,Kuindjanda,25.99,0.39,1990s
CI,Kwalé,26.08,0.4,1990s
CI,Kébi,26.08,0.44,1990s
CI,Kébouébo,24.97,0.31,1990s
CI,Kédigbo,25.03,0.38,1990s
CI,Kéibly,25.09,0.34,1990s
CI,Kéiténably,25.35,0.38,1990s
CI,Kékrénou,26.4,0.42,1990s
CI,Kékégoza,25.5,0.41,1990s
CI,Kéliéguhé,25.75,0.41,1990s
CI,Kélégbala,26.35,0.49,1990s
CI,Kémédi,26.3,0.36,1990s
CI,Kénéfoué,26.39,0.42,1990s
CI,Kéraoréguhé,25.71,0.42,1990s
CI,Kérébadougou,26.3,0.42,1990s
CI,Kéréguhé,25.64,0.42,1990s
CI,Késabli,25.48,0.39,1990s
CI,Kétasso,25.58,0.44,1990s
CI,Kétro,25.69,0.4,1990s
CI,Kétésso,25.15,0.4,1990s
CI,Labodougou,25.05,0.4,1990s
CI,Laboua,25.69,0.42,1990s
CI,Labènèkaha,26.41,0.42,1990s
CI,Lafi,26.23,0.49,1990s
CI,Lafigué,26.12,0.39,1990s
CI,Lafokpokaha,26.64,0.44,1990s
CI,Lagoukro,25.98,0.4,1990s
CI,Lagrépa,25.06,0.41,1990s
CI,Lahora,25.98,0.39,1990s
CI,Lakota,24.75,0.39,1990s
CI,Lalasso,26.28,0.4,1990s
CI,Laliiékro,25.88,0.45,1990s
CI,Lalogo,26.18,0.4,1990s
CI,Laléraba,27.19,0.49,1990s
CI,Lambira,26.24,0.35,1990s
CI,Lamoli,26.29,0.35,1990s
CI,Lampleu,24.07,0.29,1990s
CI,Lamékaha,26.41,0.43,1990s
CI,Landiougou,26.33,0.49,1990s
CI,Landounou,26.26,0.39,1990s
CI,Landé,26.01,0.35,1990s
CI,Landédougou,26.18,0.38,1990s
CI,Langama,26.0,0.38,1990s
CI,Langba Okohou,26.37,0.36,1990s
CI,Languibonou,25.86,0.39,1990s
CI,Laoguié,25.53,0.42,1990s
CI,Laouda,25.03,0.41,1990s
CI,Laoudi,25.65,0.36,1990s
CI,Laouridou,24.82,0.39,1990s
CI,Lapo,25.43,0.42,1990s
CI,Larabia,25.44,0.32,1990s
CI,Lasologo,26.64,0.44,1990s
CI,Lataha,26.29,0.45,1990s
CI,Latokaha,26.26,0.41,1990s
CI,Latoumakaha,26.31,0.42,1990s
CI,Lauzoua,25.7,0.34,1990s
CI,Lebam,25.2,0.42,1990s
CI,Ledjean,25.66,0.37,1990s
CI,Lendékro,26.61,0.36,1990s
CI,Lengbé Kouassiblékro,26.33,0.38,1990s
CI,Lenguédougou,26.04,0.42,1990s
CI,Lenguézan,26.72,0.37,1990s
CI,Lessiri,25.29,0.41,1990s
CI,Liadjénoufla,25.91,0.47,1990s
CI,Liagui,25.0,0.37,1990s
CI,Liboli,25.74,0.34,1990s
CI,Lieupleu,25.06,0.32,1990s
CI,Liga,25.55,0.41,1990s
CI,Ligaleu,25.12,0.31,1990s
CI,Ligrohouin,24.72,0.39,1990s
CI,Liguéguhé,25.57,0.41,1990s
CI,Liliyo,25.17,0.41,1990s
CI,Lingoho,26.07,0.44,1990s
CI,Lingouébo,26.46,0.42,1990s
CI,Linguesso,25.85,0.41,1990s
CI,Linguékoro,26.88,0.42,1990s
CI,Lipara,26.11,0.41,1990s
CI,Lissolo,26.57,0.34,1990s
CI,Litobli,25.68,0.38,1990s
CI,Lobakuya,25.17,0.43,1990s
CI,Lobo-Akoudzin,25.33,0.4,1990s
CI,Lobo-Hopé,25.37,0.4,1990s
CI,Lobogba,25.32,0.39,1990s
CI,Loboguéguia,25.57,0.4,1990s
CI,Lobouayo,25.3,0.4,1990s
CI,Loboville,25.47,0.39,1990s
CI,Lobozoa,25.5,0.38,1990s
CI,Lofélé,26.55,0.47,1990s
CI,Logobia,25.0,0.41,1990s
CI,Logoualé,25.41,0.37,1990s
CI,Logouata,25.26,0.42,1990s
CI,Lohou,25.83,0.38,1990s
CI,Lokbonoun,26.27,0.39,1990s
CI,Lokolo,26.25,0.41,1990s
CI,Lokossou,25.66,0.38,1990s
CI,Loleu,24.97,0.32,1990s
CI,Lolobo,25.98,0.39,1990s
CI,Lomara,26.64,0.57,1990s
CI,Lomo,26.13,0.35,1990s
CI,Longo,26.55,0.43,1990s
CI,Longongara,26.14,0.35,1990s
CI,Loniéné,26.15,0.39,1990s
CI,Lonneu,25.09,0.32,1990s
CI,Lonzo,26.7,0.47,1990s
CI,Lopou,25.46,0.36,1990s
CI,Losingé,25.72,0.43,1990s
CI,Lossan,25.29,0.44,1990s
CI,Lotialga,26.47,0.42,1990s
CI,Loua,25.48,0.43,1990s
CI,Loubria,25.7,0.42,1990s
CI,Louga I,25.4,0.46,1990s
CI,Loukouayo,25.23,0.41,1990s
CI,Loukouyakro,26.23,0.44,1990s
CI,Loulo,26.7,0.57,1990s
CI,Louoboua,25.41,0.41,1990s
CI,Louogba,24.99,0.38,1990s
CI,Loviguié I,25.51,0.42,1990s
CI,Lugbakro,26.01,0.47,1990s
CI,Luéhouan,25.57,0.41,1990s
CI,Luénoufla,25.63,0.4,1990s
CI,Lèsoumaso,26.05,0.4,1990s
CI,Léasso,26.37,0.39,1990s
CI,Lébré,25.21,0.42,1990s
CI,Lédi,25.65,0.36,1990s
CI,Lékikro,25.92,0.36,1990s
CI,Léléblé,25.54,0.44,1990s
CI,Léma,23.6,0.32,1990s
CI,Léomidouo,27.03,0.34,1990s
CI,Lézoudoukou,25.41,0.38,1990s
CI,M'Gbasso,25.17,0.37,1990s
CI,Maboguhé,25.5,0.43,1990s
CI,Mabouo,24.95,0.4,1990s
CI,Mabéhiri,25.23,0.41,1990s
CI,Madam,26.57,0.35,1990s
CI,Madia,25.43,0.43,1990s
CI,Madian,26.08,0.37,1990s
CI,Madinani,25.92,0.45,1990s
CI,Madinatchè,25.32,0.39,1990s
CI,Madiéta,25.8,0.45,1990s
CI,Madji,25.97,0.4,1990s
CI,Madogé,25.58,0.39,1990s
CI,Madouville,25.34,0.41,1990s
CI,Mafa Mafou,25.38,0.41,1990s
CI,Mafia,25.39,0.36,1990s
CI,Mafé,26.15,0.41,1990s
CI,Maféré,25.22,0.36,1990s
CI,Magboébli,25.54,0.39,1990s
CI,Magbéhigouépa,25.1,0.41,1990s
CI,Maghan,25.9,0.39,1990s
CI,Magina,25.94,0.38,1990s
CI,Magné,25.41,0.33,1990s
CI,Magnéry,24.92,0.36,1990s
CI,Magoudouboua,25.27,0.41,1990s
CI,Maguiayo,25.1,0.4,1990s
CI,Mahadougou,25.46,0.4,1990s
CI,Mahalé,26.42,0.52,1990s
CI,Mahandiana-Soukourani,26.64,0.52,1990s
CI,Mahandougou,27.14,0.49,1990s
CI,Mahapleu,24.86,0.34,1990s
CI,Mahibouo,24.91,0.4,1990s
CI,Mahigbeu II,25.68,0.39,1990s
CI,Mahinadopa,24.98,0.4,1990s
CI,Mahino,24.73,0.33,1990s
CI,Mahio,25.28,0.4,1990s
CI,Mahounou-Akoué,26.16,0.48,1990s
CI,Mahounou-Nanafoué,26.0,0.45,1990s
CI,Mahra,26.06,0.4,1990s
CI,Mahébli,25.39,0.38,1990s
CI,Makahébli,25.66,0.4,1990s
CI,Makey,25.76,0.34,1990s
CI,Makobéri,24.91,0.4,1990s
CI,Mama,25.2,0.42,1990s
CI,Mamela Pli,26.01,0.39,1990s
CI,Maminigui,26.41,0.43,1990s
CI,Mamougou,26.45,0.48,1990s
CI,Mamouroula,26.25,0.43,1990s
CI,Man,24.56,0.36,1990s
CI,Manadoun,26.14,0.45,1990s
CI,Mananbri,26.1,0.4,1990s
CI,Mandanou,26.28,0.41,1990s
CI,Mandougou,24.68,0.31,1990s
CI,Manfla,26.37,0.43,1990s
CI,Mangbara,26.11,0.37,1990s
CI,Mango,26.12,0.36,1990s
CI,Mangouin,23.5,0.32,1990s
CI,Mankono,26.09,0.37,1990s
CI,Manmin,26.2,0.37,1990s
CI,Manorota,26.91,0.38,1990s
CI,Manoufla,25.62,0.44,1990s
CI,Mantongouiné,24.47,0.32,1990s
CI,Mantoukoua,26.04,0.37,1990s
CI,Manyérékoro,26.11,0.37,1990s
CI,Manzanoua,25.88,0.47,1990s
CI,Mané,24.99,0.34,1990s
CI,Mapina,26.95,0.4,1990s
CI,Marabadjassa,26.45,0.4,1990s
CI,Marahui,26.64,0.33,1990s
CI,Marahui-Ahinifié,26.21,0.35,1990s
CI,Maranama,26.26,0.49,1990s
CI,Marandala,26.13,0.39,1990s
CI,Marcory,25.71,0.28,1990s
CI,Marhana,26.25,0.38,1990s
CI,Massadougou,26.52,0.34,1990s
CI,Massafonwavogo-Fapaha,26.35,0.45,1990s
CI,Massala,26.22,0.37,1990s
CI,Massala-Assolo,26.15,0.37,1990s
CI,Massala-Gouran,26.29,0.39,1990s
CI,Massandji,25.39,0.41,1990s
CI,Massasso-Bas-Yani,26.09,0.39,1990s
CI,Masséguéré,26.38,0.5,1990s
CI,Matémandia,26.36,0.39,1990s
CI,Maubert,25.33,0.37,1990s
CI,Mavou,25.28,0.4,1990s
CI,Mayakoffikro,25.61,0.38,1990s
CI,Mayoubli,24.93,0.3,1990s
CI,Mayéoua,25.25,0.42,1990s
CI,Mbabrasso,26.67,0.37,1990s
CI,Mbala,26.17,0.44,1990s
CI,Mbaoussiéssou,25.78,0.44,1990s
CI,Mbasso-Atié,25.6,0.46,1990s
CI,Mbattra,25.49,0.42,1990s
CI,Mbia,26.3,0.46,1990s
CI,Mbohouin,25.3,0.37,1990s
CI,Mbonouan,25.49,0.38,1990s
CI,Mborla-Dioulasso,26.13,0.38,1990s
CI,Mborou,25.48,0.4,1990s
CI,Mbouédio,26.24,0.44,1990s
CI,Mbrimbo,25.82,0.46,1990s
CI,Mbéboussou,26.33,0.42,1990s
CI,Mbékro,26.08,0.46,1990s
CI,Memni,25.39,0.36,1990s
CI,Menou,26.22,0.46,1990s
CI,Mesoukro,26.4,0.4,1990s
CI,Miatzin,25.37,0.42,1990s
CI,Mibrigué,26.61,0.55,1990s
CI,Midakro,25.99,0.43,1990s
CI,Mignouré,25.92,0.4,1990s
CI,Mimia,25.51,0.41,1990s
CI,Minabo,26.39,0.4,1990s
CI,Minfla,26.49,0.41,1990s
CI,Minignan,26.15,0.42,1990s
CI,Minyininba,25.99,0.4,1990s
CI,Missidougou,26.03,0.39,1990s
CI,Missirikoro,25.95,0.38,1990s
CI,Mitéguékaha,26.53,0.45,1990s
CI,Mlongouiné,25.03,0.36,1990s
CI,Mlonoublé,26.18,0.4,1990s
CI,Moanbaso,25.67,0.4,1990s
CI,Moapé,25.48,0.43,1990s
CI,Mobiokoua,25.38,0.39,1990s
CI,Modeste,25.86,0.24,1990s
CI,Modougou,26.06,0.39,1990s
CI,Mohi-Moussadougou,25.95,0.41,1990s
CI,Mokouedou,24.93,0.4,1990s
CI,Molonou,26.32,0.46,1990s
CI,Momiraso,26.84,0.45,1990s
CI,Mona,25.51,0.37,1990s
CI,Monga,25.39,0.35,1990s
CI,Mongana,26.44,0.51,1990s
CI,Monoko Zohi Deux,25.49,0.39,1990s
CI,Monongo,26.13,0.48,1990s
CI,Montézo,25.42,0.35,1990s
CI,Moofoué,25.89,0.46,1990s
CI,Mopodji,25.18,0.39,1990s
CI,Mopoyem,25.68,0.32,1990s
CI,Mopé,25.37,0.41,1990s
CI,Morokinkro,26.05,0.44,1990s
CI,Morokro,25.79,0.45,1990s
CI,Moromoro,26.92,0.44,1990s
CI,Morondo,26.09,0.41,1990s
CI,Moronou,25.9,0.45,1990s
CI,Motianbo,25.86,0.36,1990s
CI,Motobé,25.63,0.29,1990s
CI,Mouassué,25.02,0.39,1990s
CI,Mouatro,25.07,0.31,1990s
CI,Mougnan,25.89,0.45,1990s
